 num;                                                              Material;     source;       CAS ID;  MM_gmol;     Tc/K;      Pc/MPa;  Dc/kgm3;  Acentric; k0_cp0_JmolK; k1_cp0_JmolK; epsilon_kB_K; sigma_nm
1325;                                       Octafluorocyclotetraphosphazene;        TDE;   14700-00-6; 331.9090;  496.362;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1326;                                                         Octanenitrile;        TDE;     124-12-9; 125.2140;  674.352;    2.850000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1327;                                                       Octyl mercaptan;    TDE&DDB;     111-88-6; 146.2970;  667.300;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1328;                                                          Octylbenzene;        TDE;    2189-60-8; 190.3290;  725.000;    1.980000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1329;                                                               Oxazole;        TDE;     288-42-6;  69.0630;  550.800;    6.770000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1330;                                             Oxirane, (phenoxymethyl)-;    TDE&DDB;     122-60-1; 150.1770;  720.000;    2.950000;  324.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1331;                                                          Oxolan-2-one;        TDE;      96-48-0;  86.0900;  731.750;    5.115000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1332;                                                     Oxygen difluoride;    TDE&DDB;    7783-41-7;  53.9960;  215.175;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1333;                                                  P-bromofluorobenzene;        TDE;     460-00-4; 175.0000;  654.800;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1334;                                                           P-terphenyl;    TDE&DDB;      92-94-4; 230.3090;  917.212;    3.155000;  316.012;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1335;                                                           P-toluidine;    TDE&DDB;     106-49-0; 107.1550;  667.179;    2.304560;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1336;                                                     Pentadecylic acid;        TDE;    1002-84-2; 242.4020;  777.000;    1.570000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1337;                                   Pentafluoro(trifluoromethoxy)ethane;    TDE&DDB;     665-16-7; 204.0200;  356.850;    2.315000;  640.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1338;                                    Pentafluoro(trifluoromethyl)sulfur;    TDE&DDB;     373-80-8; 196.0640;  381.250;    3.371000;  690.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1339;                                                    Pentafluorobenzene;    TDE&DDB;     363-72-4; 168.0660;  531.184;    3.506000;  522.579;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1340;                                             Pentafluorodimethyl ether;    TDE&DDB;    3822-68-2; 136.0210;  353.960;    3.301667;  708.445;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1341;                                                        Pentanenitrile;        TDE;     110-59-8;  83.1330;  610.260;    3.580000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1342;                                                        Pentanoic acid;        TDE;     109-52-4; 102.1330;  641.273;    3.620000;  295.500;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1343;                                                       Pentyl benzoate;        TDE;    2049-96-9; 192.2580;  736.000;    2.190000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1344;                                                         Pentylbenzene;        TDE;     538-68-1; 148.2480;  675.000;    2.580000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1345;                                                   Perchloryl fluoride;    TDE&DDB;    7616-94-6; 102.4490;  368.640;    5.370153;  637.041;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1346;                                                           Perfluamine;        TDE;     338-83-0; 521.0720;  523.780;    1.352000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1347;                                          Perfluoro-2,3-dimethylbutane;        TDE;     354-96-1; 338.0440;  462.961;    1.875000;  643.893;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1348;                                             Perfluoro-2-methylpentane;        TDE;     355-04-4; 338.0440;  453.796;    1.863000;  643.312;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1349;                                                 Perfluoro-2-propanone;        TDE;     684-16-2; 166.0230;  357.171;    2.832000;  505.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1350;                                             Perfluoro-3-methylpentane;        TDE;     865-71-4; 338.0440;  449.961;    1.692000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1351;                                                     Perfluorobiphenyl;        TDE;     434-90-2; 334.1160;  640.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1352;                                                  Perfluorocyclohexane;        TDE;     355-68-0; 300.0470;  457.199;    2.242000;  653.697;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1353;                                                      Perfluorodecalin;        TDE;     306-94-5; 462.0810;  565.110;    1.776000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1354;                                                       Perfluorodecane;        TDE;     307-45-9; 538.0750;  542.378;    1.450000;  603.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1355;                                                      Perfluoroheptane;        TDE;     335-57-9; 388.0510;  475.975;    1.650000;  601.425;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1356;                                               Perfluoroheptanoic acid;    TDE&DDB;     375-85-9; 364.0630;  583.000;    2.075000;  509.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1357;                                                    Perfluoroisobutane;        TDE;     354-92-7; 238.0280;  395.370;    2.420000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1358;                                            Perfluoromethylcyclohexane;        TDE;     355-02-2; 350.0550;  486.191;    2.019000;  614.034;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1359;                                           Perfluoromethylcyclopentane;        TDE;    1805-22-7; 300.0470;  451.430;    2.172000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1360;                                                  Perfluoronaphthalene;        TDE;     313-72-4; 272.0970;  673.078;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1361;                                                       Perfluorononane;        TDE;     375-96-2; 488.0670;  523.971;    1.560000;  610.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1362;                                                       Perfluorooctane;        TDE;     307-34-6; 438.0590;  499.701;    1.562000;  612.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1363;                                                Perfluoropropyl iodide;    TDE&DDB;     754-34-7; 295.9260;  458.050;    2.600000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1364;                                              Perfluorotetrahydrofuran;    TDE&DDB;     773-14-8; 216.0310;  399.600;    2.694000;  679.342;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1365;                                                      Perfluorotoluene;    TDE&DDB;     434-64-0; 236.0640;  534.378;    2.692000;  555.576;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1366;                                                Perfluorotributylamine;        TDE;     311-89-7; 671.0960;  563.525;    1.101000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1367;                                                        Phenanthridine;    TDE&DDB;     229-87-8; 179.2210;  895.000;    3.600000;  327.046;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1368;                                                          Phenoxathiin;    TDE&DDB;     262-20-4; 200.2610;  863.000;    3.105000;  357.162;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1369;                                                     Phenyl isocyanate;    TDE&DDB;     103-71-9; 119.1230;  656.900;    4.000000;  401.087;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1370;                                                     Phenylacetic acid;        TDE;     103-82-2; 136.1500;  766.000;    3.950000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1371;                                                       Phenylacetylene;    TDE&DDB;     536-74-3; 102.1360;  650.000;    4.760000;  302.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1372;                                                             Phosphine;    TDE&DDB;    7803-51-2;  33.9980;  325.150;    6.618877;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1373;                                               Phosphorous trichloride;        TDE;    7719-12-2; 137.3320;  563.843;    0.000000;  579.425;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1374;                                              Phosphorus pentachloride;    TDE&DDB;   10026-13-8; 208.2370;  645.650;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1375;                                                   Phosphoryl chloride;        TDE;   10025-87-3; 153.3310;  601.108;    4.965000;  555.517;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1376;                                                              Phthalan;    TDE&DDB;     496-14-0; 120.1510;  700.000;    4.285000;  337.300;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1377;                                                            Piperidine;    TDE&DDB;     110-89-4;  85.1490;  594.086;    4.651000;  295.657;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1378;                                                          Pivalic acid;    TDE&DDB;      75-98-9; 102.1330;  633.000;    5.000000;  267.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1379;                                                             Potassium;    TDE&DDB;    7440-09-7;  39.0980; 2199.717;   15.150000;  182.018;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1380;                                                       Propyl benzoate;        TDE;    2315-68-6; 164.2040;  710.000;    2.600000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1381;                                                        Propyl bromide;        TDE;     106-94-5; 122.9930;  536.940;    4.798000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1382;                                                       Propyl butyrate;        TDE;     105-66-8; 130.1870;  595.329;    2.720000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1383;                                                    Propyl isobutyrate;        TDE;     644-49-5; 130.1870;  584.293;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1384;                                                    Propyl isovalerate;        TDE;     557-00-6; 144.2140;  609.117;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1385;                                                     Propyl propanoate;        TDE;     106-36-5; 116.1600;  570.317;    3.060000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1386;                                                              Pyrazine;    TDE&DDB;     290-37-9;  80.0890;  627.000;    6.700000;  353.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1387;                                                               Pyrrole;    TDE&DDB;     109-97-7;  67.0900;  632.460;    6.043907;  335.452;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1388;                                                           Pyrrolidine;        TDE;     123-75-1;  71.1220;  569.333;    5.702000;  285.817;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1389;                                                             Quinoline;    TDE&DDB;      91-22-5; 129.1610;  787.848;    4.860000;  348.144;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1390;                                                                 Radon;    TDE&DDB;   10043-92-2; 222.0180;  377.000;    6.282150;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1391;                                                              Rubidium;    TDE&DDB;    7440-17-7;  85.4680; 2099.000;    0.000000;  343.012;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1392;                                                     Sec-butyl acetate;        TDE;     105-46-4; 116.1600;  545.170;    3.577000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1393;                                                    Sec-butyl chloride;        TDE;      78-86-4;  92.5680;  518.600;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1394;                                                        Sec-butylamine;    TDE&DDB;   13952-84-6;  73.1380;  514.260;    5.000000;  263.087;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1395;                                                      Selenium hydride;    TDE&DDB;    7783-07-5;  80.9760;  411.900;    9.119060;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1396;                                                              Selenium;        DDB;    7782-49-2;  78.9600;    0.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1397;                                              Silane, triethoxyphenyl-;    TDE&DDB;     780-69-8; 240.3740;  689.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1398;                                                                Silane;    TDE&DDB;    7803-62-5;  32.1170;  269.650;    4.843340;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1399;                                                  Silicon tetrabromide;    TDE&DDB;    7789-66-4; 347.7020;  645.367;    0.000000; 1024.363;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1400;                                                 Silicon tetrachloride;    TDE&DDB;   10026-04-7; 169.8960;  507.413;    3.676000;  520.838;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1401;                                                 Silicon tetrafluoride;        TDE;    7783-61-1; 104.0790;  259.011;    3.715000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1402;                                                                Sodium;        DDB;    7440-23-5;  22.9900;    0.000;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1403;                                                          Suberic acid;        TDE;     505-48-6; 174.1970;  843.000;    2.970000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1404;                                                         Succinic acid;        TDE;     110-15-6; 118.0890;  851.000;    6.590000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1405;                                                  Sulfur tetrafluoride;        TDE;    7783-60-0; 108.0600;  364.023;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1406;                                                                Sulfur;        TDE;    7704-34-9;  32.0660; 1312.760;   18.208000;  563.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1407;                                                     Tantalum chloride;    TDE&DDB;    7721-01-9; 358.2110;  767.075;    0.000000;  890.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1408;                                                   Tantalum(V) bromide;    TDE&DDB;   13451-11-1; 580.4680;  973.575;    0.000000; 1260.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1409;                                                    Tert-butyl acetate;        TDE;     540-88-5; 116.1600;  541.200;    3.040000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1410;                                                   Tert-butyl chloride;        TDE;     507-20-0;  92.5680;  498.880;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1411;                                                       Tert-butylamine;        TDE;      75-64-9;  73.1380;  483.671;    3.847000;  250.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1412;                                                   Tetrabutyl silicate;        TDE;    4766-57-8; 320.5450;  682.000;    1.100000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1413;                                                   Tetrachloroethylene;    TDE&DDB;     127-18-4; 165.8330;  620.250;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1414;                                                    Tetrachlorogermane;    TDE&DDB;   10038-98-9; 214.4210;  553.161;    3.861000;  650.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1415;                                                          Tetracontane;        TDE;    4181-95-7; 563.0910;  904.000;    0.523000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1416;                                     Tetradecamethylcycloheptasiloxane;        TDE;     107-50-6; 519.0820;  683.249;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1417;                                                     Tetraethoxysilane;    TDE&DDB;      78-10-4; 208.3300;  587.000;    2.040000;  317.093;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1418;                                                      Tetraethylsilane;    TDE&DDB;     631-36-7; 144.3320;  606.000;    2.501000;  269.679;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1419;                                                   Tetrafluoroethylene;        TDE;     116-14-3; 100.0160;  306.882;    3.944000;  582.150;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1420;                                                  Tetrafluorohydrazine;        TDE;   10036-47-2; 104.0070;  309.332;    3.708000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1421;                                                  Tetraheptoxytitanium;        TDE;   22063-06-5; 508.6620;  808.000;    0.730000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1422;                                            Tetrahydrofurfuryl alcohol;    TDE&DDB;      97-99-4; 102.1330;  668.000;    4.180000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1423;                                                       Tetrahydropyran;        TDE;     142-68-7;  86.1340;  572.000;    4.771000;  328.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1424;                                                   Tetrahydrothiophene;        TDE;     110-01-0;  88.1740;  632.035;    5.400000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1425;                                          Tetraisopropyl orthosilicate;        TDE;    1992-48-9; 264.4370;  587.000;    1.310000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1426;                                       Tetrakis(dimethylamino)ethylene;    TDE&DDB;     996-70-3; 200.3280;  680.000;    2.400000;  312.523;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1427;                                       Tetrakis(trimethylsiloxy)silane;    TDE&DDB;    3555-47-3; 384.8430;  622.559;    0.000000;  274.888;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1428;                                                    Tetramethoxysilane;    TDE&DDB;     681-84-5; 152.2220;  558.000;    2.890000;  342.073;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1429;                                                     Tetramethylsilane;        TDE;      75-76-3;  88.2250;  449.974;    2.817000;  233.748;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1430;                                                   Tetramethylstannane;        TDE;     594-27-4; 178.8490;  521.777;    2.981000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1431;                                                     Tetranonoxysilane;        TDE;   18817-76-0; 601.0830;  830.000;    0.610000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1432;                                                   Tetranonoxytitanium;        TDE;    6167-42-6; 620.8770;  855.000;    0.630000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1433;                                                   Tetraoctoxytitanium;        TDE;    3061-42-5; 564.7700;  831.000;    0.660000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1434;                                                  Tetrapropyl silicate;    TDE&DDB;     682-01-9; 264.4370;  649.000;    1.370000;  305.003;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1435;                                                     Tetratetracontane;        TDE;    7098-22-8; 619.1990;  919.000;    0.482000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1436;                                                           Thianthrene;    TDE&DDB;      92-85-3; 216.3280;  920.000;    3.420000;  370.360;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1437;                                                      Thionyl fluoride;    TDE&DDB;    7783-42-8;  86.0620;  362.150;    5.603270;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1438;                                                     Tin tetrachloride;    TDE&DDB;    7646-78-8; 260.5210;  591.886;    3.744000;  766.604;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1439;                                                                   Tin;    TDE&DDB;    7440-31-5; 118.7100; 8000.000;  202.650000; 1200.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1440;                                                Titanium tetrachloride;    TDE&DDB;    7550-45-0; 189.6910;  639.100;    4.645975;  570.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1441;                                              Trans-1,2-dichloroethene;    TDE&DDB;     156-60-5;  96.9430;  515.480;    5.512080;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1442;                                              Trans-1,2-difluoroethene;    TDE&DDB;    1630-78-0;  64.0350;  348.820;    5.172500;  438.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1443;                 Trans-1,3,5-trimethyl-1,3,5-triphenylcyclotrisiloxane;        TDE;    6138-53-0; 408.6760;  839.000;    1.290000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1444;                                                       Trans-2-heptene;        TDE;   14686-13-6;  98.1880;  542.800;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1445;                                                        Trans-2-octene;        TDE;   13389-42-9; 112.2150;  569.800;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1446;                                                       Trans-3-heptene;        TDE;   14686-14-7;  98.1880;  538.600;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1447;                                                        Trans-3-hexene;        TDE;   13269-52-8;  84.1610;  507.400;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1448;                                                        Trans-4-octene;        TDE;   14850-23-8; 112.2150;  566.300;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1449;                                                  Trans-crotonaldehyde;    TDE&DDB;     123-73-9;  70.0910;  565.000;    3.870000;  284.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1450;                                              Trans-decahydroquinoline;    TDE&DDB;     767-92-0; 139.2410;  705.000;    3.250000;  290.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1451;                                   Trans-perfluorobicyclo[4.3.0]nonane;        TDE;   75240-06-1; 412.0730;  526.000;    1.680000;  637.885;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1452;                                                  Tribromochlorosilane;        TDE;   13465-76-4; 303.2500;  617.959;    0.385000; 2200.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1453;                                               Trichloro(methyl)silane;        TDE;      75-79-6; 149.4780;  517.607;    4.124000;  435.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1454;                                                  Trichloroethylsilane;        TDE;     115-21-9; 163.5050;  559.911;    3.334000;  406.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1455;                                                 Trichlorophenylsilane;    TDE&DDB;      98-13-5; 211.5490;  711.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1456;                                                       Trichlorosilane;    TDE&DDB;   10025-78-2; 135.4520;  479.100;    4.050000;  505.416;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1457;                                                  Trifluoroacetic acid;        TDE;      76-05-1; 114.0240;  491.290;    3.258000;  558.937;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1458;                                                 Trifluoroacetonitrile;        TDE;     353-85-5;  95.0240;  311.101;    3.618000;  470.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1459;                                                  Trifluoroamine oxide;    TDE&DDB;   13847-65-9;  87.0010;  302.600;    0.000000;  593.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1460;                                                    Trifluorophosphine;    TDE&DDB;    7783-55-3;  87.9690;  271.150;    4.326090;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1461;                                                      Trimethyl borate;    TDE&DDB;     121-43-7; 103.9140;  502.075;    3.448080;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1462;                                             Trimethylacetic anhydride;    TDE&DDB;    1538-75-6; 186.2510;  642.000;    2.000000;  281.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1463;                                                 Trimethylchlorosilane;        TDE;      75-77-4; 108.6430;  497.710;    3.202000;  297.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1464;                                                 Trimethylethoxysilane;    TDE&DDB;    1825-62-3; 118.2510;  506.150;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1465;                                                               Tritium;    TDE&DDB;   10028-17-8;   6.0470;   40.000;    0.000000;  109.277;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1466;                                                 Tungsten hexafluoride;        TDE;    7783-82-6; 297.8400;  452.661;    4.570000; 1280.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1467;                                          Tungsten tetrachloride oxide;    TDE&DDB;   13520-78-0; 341.6600;  782.075;    0.000000; 1010.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1468;                                                              Tungsten;    TDE&DDB;    7440-33-7; 183.8500;14500.000;  648.666667; 4886.260;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1469;                                               Undecafluorocyclohexane;        TDE;     308-24-7; 282.0560;  477.655;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1470;                                                       Undecanoic acid;        TDE;     112-37-8; 186.2940;  728.000;    2.130000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1471;                                                  Uranium hexafluoride;    TDE&DDB;    7783-81-5; 352.0190;  507.950;    4.623650; 1389.500;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1472;                                               Vanadium oxytrichloride;    TDE&DDB;    7727-18-6; 173.2990;  636.325;    0.000000;  599.722;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1473;                                                        Vinyl fluoride;    TDE&DDB;      75-02-5;  46.0440;  328.550;    5.198000;  317.985;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1474;                                                      Xenon difluoride;        TDE;   13709-36-9; 169.2870;  631.108;    9.322000; 1138.085;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1475;                                                    Xenon hexafluoride;        TDE;   13693-09-9; 245.2800;  501.960;    4.700000; 1144.050;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1476;                                                   Xenon tetrafluoride;        TDE;   13709-61-0; 207.2840;  612.110;    7.042000; 1098.375;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1477;                                               Zirconium tetrachloride;        TDE;   10026-11-6; 233.0350;  778.149;    5.806000;  729.796;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1478;                                              1,1-Ethanediol diacetate;        DDB;     542-10-9; 146.1430;  618.200;    2.970000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1479;                                      trans-1,3,5-Trimethylcyclohexane;        DDB;    1795-26-2; 126.2419;  602.200;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1480;                               2,2,3,3,4,4,5,5,5-Nonafluoro-1-pentanol;        DDB;     355-28-2; 250.0638;  521.450;    2.330000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1481;                                          1,1-Dihydroperfluoroheptanol;        DDB;     375-82-6; 350.0795;  554.650;    2.220000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1482;                                                  2-Methoxy-1-propanol;        DDB;    1589-47-5;  90.1222;  596.600;    4.310000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1483;                                Ethylene glycol ethyl tert-butyl ether;        DDB;   51422-54-9; 146.2297;  584.600;    0.000000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1484;                                          3,4-Dichlorophenylisocyanate;        DDB;     102-36-3; 188.0124;  695.200;    0.000000;  515.102;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1485;                                                  Nickel tetracarbonyl;        DDB;   13463-39-3; 170.7346;  473.150;    0.000000;  460.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1486;                                                 Tungsten hexachloride;        DDB;   13283-01-7; 396.5662;  923.000;    0.000000;  940.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1487;                                        Silicic acid tetrapentyl ester;        DDB;    6382-12-3; 376.6525;  714.000;    0.890000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
1488;                                Silicic acid (H4SiO4) tetraoctyl ester;        DDB;      78-14-8; 544.9750;  812.000;    0.660000;    0.000;  0.000000;      0.00000;      0.00000;      0.00000;  0.00000
