 num;                                                              Material;     source;       CAS ID;  MM_gmol;     Tc/K;      Pc/MPa;  Dc/kgm3;  Acentric; k0_cp0_JmolK; k1_cp0_JmolK; epsilon_kB_K; sigma_nm
 402;                                                   Methyl Ethyl Ketone;    ChemSep;      78-93-3;  72.1057;  536.800;    4.210000;  270.059;  0.322000;      0.00000;      0.00000;      0.00000;  0.00000
 403;                                                        Methyl acetate;    ChemSep;      79-20-9;  74.0785;  506.800;    4.690000;  324.906;  0.323000;      0.00000;      0.00000;      0.00000;  0.00000
 404;                                                       Methyl caproate;    ChemSep;     106-70-7; 130.1849;  605.118;    2.867442;  287.619;  0.444808;      0.00000;      0.00000;      0.00000;  0.00000
 405;                                                      Methyl caprylate;    ChemSep;     111-11-5; 158.2380;  645.142;    2.351750;  280.489;  0.554059;      0.00000;      0.00000;      0.00000;  0.00000
 406;                                                    Methyl ethyl ether;    ChemSep;     540-67-0;  60.0950;  437.800;    4.400000;  271.923;  0.236000;      0.00000;      0.00000;      0.00000;  0.00000
 407;                                                  Methyl ethyl sulfide;    ChemSep;     624-89-5;  76.1606;  533.000;    4.260000;  292.925;  0.208000;      0.00000;      0.00000;      0.00000;  0.00000
 408;                                                        Methyl formate;    ChemSep;     107-31-3;  60.0520;  487.200;    6.000000;  349.139;  0.253000;      0.00000;      0.00000;      0.00000;  0.00000
 409;                                                         Methyl iodide;    ChemSep;      74-88-4; 141.9390;  528.000;    7.370000;  767.238;  0.197160;      0.00000;      0.00000;      0.00000;  0.00000
 410;                                                 Methyl isobutyl ether;    ChemSep;     625-44-5;  88.1482;  497.000;    3.410000;  267.928;  0.307786;      0.00000;      0.00000;      0.00000;  0.00000
 411;                                                Methyl isobutyl ketone;    ChemSep;     108-10-1; 100.1589;  574.600;    3.270000;  294.066;  0.352000;      0.00000;      0.00000;      0.00000;  0.00000
 412;                                                Methyl isopropyl ether;    ChemSep;     598-53-8;  74.1216;  464.480;    3.762000;  268.557;  0.265550;      0.00000;      0.00000;      0.00000;  0.00000
 413;                                               Methyl isopropyl ketone;    ChemSep;     563-80-4;  86.1323;  567.700;    3.620000;  277.846;  0.216000;      0.00000;      0.00000;      0.00000;  0.00000
 414;                                                        Methyl laurate;    ChemSep;     111-82-0; 214.3440;  712.000;    1.650000;  252.169;  0.664389;      0.00000;      0.00000;      0.00000;  0.00000
 417;                                                      Methyl mercaptan;    ChemSep;      74-93-1;  48.1075;  470.000;    7.230000;  331.776;  0.150000;      0.00000;      0.00000;      0.00000;  0.00000
 418;                                                   Methyl methacrylate;    ChemSep;      80-62-6; 100.1158;  563.150;    3.670000;  308.999;  0.280233;      0.00000;      0.00000;      0.00000;  0.00000
 419;                                                      Methyl myristate;    ChemSep;     124-10-7; 242.3980;  741.200;    1.421000;  244.107;  0.697887;      0.00000;      0.00000;      0.00000;  0.00000
 423;                                               Methyl phenyl carbonate;    ChemSep;   13509-27-8; 152.1473;  704.871;    3.441135;  361.146;  0.472398;      0.00000;      0.00000;      0.00000;  0.00000
 424;                                                     Methyl propionate;    ChemSep;     554-12-1;  88.1051;  530.600;    4.000000;  312.430;  0.349000;      0.00000;      0.00000;      0.00000;  0.00000
 425;                                                   Methyl propyl ether;    ChemSep;     557-17-5;  74.1216;  472.000;    3.801000;  270.517;  0.276999;      0.00000;      0.00000;      0.00000;  0.00000
 426;                                                 Methyl propyl sulfide;    ChemSep;    3877-15-4;  90.1872;  552.000;    3.800000;  280.084;  0.356915;      0.00000;      0.00000;      0.00000;  0.00000
 427;                                                     Methyl salicylate;    ChemSep;     119-36-8; 152.1470;  701.000;    4.090000;  371.090;  0.581326;      0.00000;      0.00000;      0.00000;  0.00000
 429;                                              Methyl tert-Pentyl ether;    ChemSep;     994-05-8; 102.1748;  534.000;    3.040000;  264.702;  0.298071;      0.00000;      0.00000;      0.00000;  0.00000
 430;                                               Methyl tert-butyl ether;    ChemSep;    1634-04-4;  88.1482;  497.100;    3.430000;  267.928;  0.266059;      0.00000;      0.00000;      0.00000;  0.00000
 432;                                                              Methylal;    ChemSep;     109-87-5;  76.0944;  480.600;    3.950000;  357.251;  0.285565;      0.00000;      0.00000;      0.00000;  0.00000
 433;                                                           Methylamine;    ChemSep;      74-89-5;  31.0571;  430.000;    7.420000;  248.457;  0.284000;      0.00000;      0.00000;      0.00000;  0.00000
 435;                                                    Methylcyclopentane;    ChemSep;      96-37-7;  84.1595;  532.790;    3.784000;  263.823;  0.227000;      0.00000;      0.00000;      0.00000;  0.00000
 438;                                                               Myrcene;       User;     123-35-3; 136.2300;  609.870;    2.421880;  252.278;  0.370000;      0.00000;      0.00000;      0.00000;  0.00000
 439;                                                         Myristic acid;    ChemSep;     544-63-8; 228.3710;  770.000;    2.150000;  256.597;  0.953534;      0.00000;      0.00000;      0.00000;  0.00000
 440;                                                 N,N-DIMETHYLACETAMIDE;    ChemSep;     127-19-5;  87.1204;  658.000;    4.030000;  271.403;  0.363509;      0.00000;      0.00000;      0.00000;  0.00000
 441;                                                 N,n-Dimethylformamide;    ChemSep;      68-12-2;  73.0938;  649.600;    4.420000;  278.995;  0.317710;      0.00000;      0.00000;      0.00000;  0.00000
 442;                                            N-(2-Aminoethyl)piperazine;    ChemSep;     140-31-8; 129.2034;  708.000;    3.850000;  272.007;  0.557243;      0.00000;      0.00000;      0.00000;  0.00000
 443;                                                       N-Heptylbenzene;     CHEMEO;    1078-71-3; 176.3000;  708.000;    2.140000;  267.121;  0.531000;      0.00000;      0.00000;      0.00000;  0.00000
 444;                                                N-METHYLDIETHANOLAMINE;    ChemSep;     105-59-9; 119.1622;  741.900;    4.160000;  326.472;  1.164900;      0.00000;      0.00000;      0.00000;  0.00000
 445;                                                  N-Methylethanolamine;    ChemSep;     109-83-1;  75.1097;  630.000;    5.300000;  289.988;  0.604000;      0.00000;      0.00000;      0.00000;  0.00000
 446;                                                        N-Nonylbenzene;     CHEMEO;    1081-77-2; 204.3500;  741.000;    1.900000;  258.608;  0.628000;      0.00000;      0.00000;      0.00000;  0.00000
 447;                                                      N-Propyl formate;    ChemSep;     110-74-7;  88.1051;  538.000;    4.060000;  309.141;  0.320000;      0.00000;      0.00000;      0.00000;  0.00000
 448;                                                       N-butyl acetate;    ChemSep;     123-86-4; 116.1583;  579.000;    3.090000;  281.391;  0.407000;      0.00000;      0.00000;      0.00000;  0.00000
 449;                                                          N-butylamine;     CHEMEO;     109-73-9;  73.1400;  528.015;    4.200000;  264.043;  0.329000;      0.00000;      0.00000;      0.00000;  0.00000
 450;                                                        N-butylbenzene;    ChemSep;     104-51-8; 134.2182;  660.500;    2.890000;  270.057;  0.393000;      0.00000;      0.00000;      0.00000;  0.00000
 451;                                                    N-butylcyclohexane;    ChemSep;    1678-93-9; 140.2658;  667.000;    2.570000;  262.670;  0.274326;      0.00000;      0.00000;      0.00000;  0.00000
 452;                                                   N-butylcyclopentane;    ChemSep;    2040-95-1; 126.2392;  621.000;    2.710000;  261.907;  0.371880;      0.00000;      0.00000;      0.00000;  0.00000
 453;                                                        N-butyric acid;    ChemSep;     107-92-6;  88.1051;  624.000;    4.030000;  301.730;  0.720000;      0.00000;      0.00000;      0.00000;  0.00000
 454;                                                N-methyl-2-pyrrolidone;    ChemSep;     872-50-4;  99.1311;  726.000;    4.780000;  313.706;  0.373245;      0.00000;      0.00000;      0.00000;  0.00000
 455;                                                      N-propyl acetate;    ChemSep;     109-60-4; 102.1317;  549.400;    3.330000;  296.034;  0.389000;      0.00000;      0.00000;      0.00000;  0.00000
 456;                                                    N-propyl mercaptan;    ChemSep;     107-03-9;  76.1606;  536.000;    4.520000;  299.845;  0.225000;      0.00000;      0.00000;      0.00000;  0.00000
 457;                                                         N-propylamine;     CHEMEO;     107-10-8;  59.1100;  497.708;    4.738000;  253.691;  0.303000;      0.00000;      0.00000;      0.00000;  0.00000
 458;                                                           Naphthalene;    ChemSep;      91-20-3; 128.1705;  748.400;    4.050000;  314.915;  0.304000;      0.00000;      0.00000;      0.00000;  0.00000
 461;                                                           Nitric acid;    ChemSep;    7697-37-2;  63.0128;  520.000;    6.890100;  434.571;  0.714406;      0.00000;      0.00000;      0.00000;  0.00000
 462;                                                          Nitric oxide;    ChemSep;   10102-43-9;  30.0061;  180.000;    6.480000;  517.347;  0.582000;      0.00000;      0.00000;    116.70000;  0.34920
 463;                                                          Nitrobenzene;    ChemSep;      98-95-3; 123.1094;  719.000;    4.400000;  352.749;  0.449158;      0.00000;      0.00000;      0.00000;  0.00000
 464;                                                           Nitroethane;    ChemSep;      79-24-3;  75.0666;  557.150;    5.160000;  318.079;  0.672348;      0.00000;      0.00000;      0.00000;  0.00000
 467;                                                          Nitromethane;    ChemSep;      75-52-5;  61.0400;  588.000;    5.870000;  352.832;  0.348026;      0.00000;      0.00000;      0.00000;  0.00000
 469;                                                            Nonacosane;    ChemSep;     630-03-5; 408.7867;  838.000;    0.826000;  241.886;  1.265310;      0.00000;      0.00000;      0.00000;  0.00000
 470;                                                            Nonadecane;    ChemSep;     629-92-5; 268.5209;  760.000;    1.230000;  244.110;  0.827100;      0.00000;      0.00000;      0.00000;  0.00000
 471;                                                               Nonanal;    ChemSep;     124-19-6; 142.2390;  640.000;    2.330000;  269.903;  0.511744;      0.00000;      0.00000;      0.00000;  0.00000
 473;                                                            Nonylamine;       USER;     112-20-9; 143.2700;  653.680;    2.438650;  251.793;  0.783600;      0.00000;      0.00000;      0.00000;  0.00000
 475;                                                              O-cresol;    ChemSep;      95-48-7; 108.1378;  697.600;    5.000000;  383.467;  0.435000;      0.00000;      0.00000;      0.00000;  0.00000
 476;                                                              O-cymene;    ChemSep;     527-84-4; 134.2182;  670.150;    2.895870;  280.791;  0.276900;      0.00000;      0.00000;      0.00000;  0.00000
 477;                                                     O-dichlorobenzene;    ChemSep;      95-50-1; 147.0020;  705.000;    4.070000;  418.809;  0.219189;      0.00000;      0.00000;      0.00000;  0.00000
 478;                                                      O-diethylbenzene;    ChemSep;     135-01-3; 134.2182;  668.000;    2.880000;  267.367;  0.387900;      0.00000;      0.00000;      0.00000;  0.00000
 479;                                                        O-ethyltoluene;    ChemSep;     611-14-3; 120.1916;  651.150;    3.040000;  261.286;  0.294100;      0.00000;      0.00000;      0.00000;  0.00000
 480;                                                        O-nitrotoluene;    ChemSep;      88-72-2; 137.1360;  720.000;    3.800000;  310.966;  0.487824;      0.00000;      0.00000;      0.00000;  0.00000
 481;                                                         O-toluic acid;    ChemSep;     118-90-1; 136.1479;  751.000;    3.860000;  342.942;  0.657237;      0.00000;      0.00000;      0.00000;  0.00000
 482;                                                            Octacosane;    ChemSep;     630-02-4; 394.7601;  832.000;    0.850000;  242.184;  1.237520;      0.00000;      0.00000;      0.00000;  0.00000
 483;                                                           Octadecanal;    ChemSep;     638-66-4; 268.4778;  763.600;    1.225241;  255.888;  0.975702;      0.00000;      0.00000;      0.00000;  0.00000
 484;                                                            Octadecane;    ChemSep;     593-45-3; 254.4943;  747.000;    1.290000;  214.041;  0.808000;      0.00000;      0.00000;      0.00000;  0.00000
 488;                                                               Octanal;    ChemSep;     124-13-0; 128.2120;  621.000;    2.550000;  270.490;  0.463565;      0.00000;      0.00000;      0.00000;  0.00000
 490;                                                            Oleic acid;    ChemSep;     112-80-1; 282.4610;  781.000;    1.390000;  282.461;  1.182220;      0.00000;      0.00000;      0.00000;  0.00000
 491;                                                           Oxalic acid;    ChemSep;     144-62-7;  90.0349;  804.000;    7.020000;  439.195;  0.917597;      0.00000;      0.00000;      0.00000;  0.00000
 493;                                                                 Ozone;    ChemSep;   10028-15-6;  47.9982;  261.050;    5.570000;  536.893;  0.224000;      0.00000;      0.00000;      0.00000;  0.00000
 495;                                                              P-cresol;    ChemSep;     106-44-5; 108.1378;  704.500;    5.150000;  390.389;  0.510000;      0.00000;      0.00000;      0.00000;  0.00000
 496;                                                              P-cymene;    ChemSep;      99-87-6; 134.2182;  652.000;    2.800000;  270.057;  0.376000;      0.00000;      0.00000;      0.00000;  0.00000
 497;                                                     P-dichlorobenzene;    ChemSep;     106-46-7; 147.0020;  684.750;    4.070000;  418.809;  0.284638;      0.00000;      0.00000;      0.00000;  0.00000
 498;                                                      P-diethylbenzene;    ChemSep;     105-05-5; 134.2182;  657.900;    2.803000;  279.330;  0.403000;      0.00000;      0.00000;      0.00000;  0.00000
 499;                                                        P-ethyltoluene;    ChemSep;     622-96-8; 120.1916;  640.200;    3.230000;  273.163;  0.364000;      0.00000;      0.00000;      0.00000;  0.00000
 500;                                                        P-nitrotoluene;    ChemSep;      99-99-0; 137.1360;  736.000;    3.800000;  310.966;  0.542405;      0.00000;      0.00000;      0.00000;  0.00000
 501;                                                    P-phenylenediamine;    ChemSep;     106-50-3; 108.1411;  796.000;    5.180000;  286.846;  0.538640;      0.00000;      0.00000;      0.00000;  0.00000
 502;                                                         P-toluic acid;    ChemSep;      99-94-5; 136.1479;  773.000;    3.860000;  342.942;  0.661017;      0.00000;      0.00000;      0.00000;  0.00000
 503;                                                         Palmitic acid;    ChemSep;      57-10-3; 256.4240;  785.000;    1.490000;  252.635;  0.991904;      0.00000;      0.00000;      0.00000;  0.00000
 505;                                                           Pentacosane;    ChemSep;     629-99-2; 352.6804;  812.000;    0.950000;  241.562;  1.105260;      0.00000;      0.00000;      0.00000;  0.00000
 506;                                                          Pentadecanal;    ChemSep;    2765-11-9; 226.3981;  733.174;    1.493987;  256.711;  0.827860;      0.00000;      0.00000;      0.00000;  0.00000
 507;                                                           Pentadecane;    ChemSep;     629-62-9; 212.4146;  708.000;    1.480000;  219.891;  0.685000;      0.00000;      0.00000;      0.00000;  0.00000
 508;                                                              Pentanal;    ChemSep;     110-62-3;  86.1323;  554.000;    3.500000;  272.571;  0.390803;      0.00000;      0.00000;      0.00000;  0.00000
 510;                                                        Pentyl acetate;    ChemSep;     628-63-7; 130.1849;  605.150;    2.800000;  294.536;  0.413866;      0.00000;      0.00000;      0.00000;  0.00000
 511;                                                           Pentylamine;       USER;     110-58-7;  87.1600;  880.000;    0.526000;  253.372;  0.331500;      0.00000;      0.00000;      0.00000;  0.00000
 514;                                                          Phenanthrene;    ChemSep;      85-01-8; 178.2292;  869.000;    2.900000;  321.713;  0.470716;      0.00000;      0.00000;      0.00000;  0.00000
 515;                                                             Phenetole;    ChemSep;     103-73-1; 122.1640;  647.150;    3.420000;  313.241;  0.417851;      0.00000;      0.00000;      0.00000;  0.00000
 516;                                                                Phenol;    ChemSep;     108-95-2;  94.1112;  694.250;    6.130000;  410.966;  0.442000;      0.00000;      0.00000;      0.00000;  0.00000
 517;                                                        Phenyl acetate;    ChemSep;     122-79-2; 136.1480;  687.100;    3.587000;  335.340;  0.416026;      0.00000;      0.00000;      0.00000;  0.00000
 519;                                                        Phenylmethanol;    ChemSep;     100-51-6; 108.1380;  720.150;    4.374000;  283.084;  0.363116;      0.00000;      0.00000;      0.00000;  0.00000
 520;                                                              Phosgene;    ChemSep;      75-44-5;  98.9161;  455.000;    5.674200;  520.611;  0.201309;      0.00000;      0.00000;      0.00000;  0.00000
 521;                                                         Phthalic acid;    ChemSep;      88-99-3; 166.1308;  943.065;    4.492234;  392.281;  1.160310;      0.00000;      0.00000;      0.00000;  0.00000
 522;                                                            Piperazine;    ChemSep;     110-85-0;  86.1356;  656.300;    5.420000;  322.605;  0.269668;      0.00000;      0.00000;      0.00000;  0.00000
 524;                                                              Propanal;    ChemSep;     123-38-6;  58.0791;  493.150;    4.650000;  260.445;  0.330077;      0.00000;      0.00000;      0.00000;  0.00000
 527;                                                        Propionic acid;    ChemSep;      79-09-4;  74.0785;  604.000;    4.530000;  317.934;  0.544000;      0.00000;      0.00000;      0.00000;  0.00000
 528;                                                         Propionitrile;    ChemSep;     107-12-0;  55.0785;  564.400;    4.180000;  240.518;  0.324267;      0.00000;      0.00000;      0.00000;  0.00000
 529;                                                         Propylbenzene;    ChemSep;     103-65-1; 120.1916;  638.350;    3.200000;  273.163;  0.345000;      0.00000;      0.00000;      0.00000;  0.00000
 531;                                                    Propylcyclopentane;    ChemSep;    2040-96-2; 112.2126;  596.000;    3.020000;  262.179;  0.326642;      0.00000;      0.00000;      0.00000;  0.00000
 532;                                                   Propylene carbonate;    ChemSep;     108-32-7; 102.0886;  778.000;    5.410000;  414.994;  0.449764;      0.00000;      0.00000;      0.00000;  0.00000
 533;                                     Propylene glycol monomethyl ether;    ChemSep;     107-98-2;  90.1210;  579.800;    4.113000;  317.327;  0.442703;      0.00000;      0.00000;      0.00000;  0.00000
 537;                                                                Pyrene;    ChemSep;     129-00-0; 202.2506;  936.000;    2.610000;  306.440;  0.507416;      0.00000;      0.00000;      0.00000;  0.00000
 538;                                                              Pyridine;    ChemSep;     110-86-1;  79.0999;  620.000;    5.670000;  311.417;  0.242000;      0.00000;      0.00000;      0.00000;  0.00000
 571;                                                   Sec-butyl mercaptan;    ChemSep;     513-53-1;  90.1872;  551.000;    3.970000;  293.769;  0.250000;      0.00000;      0.00000;      0.00000;  0.00000
 572;                                                      Sec-butylbenzene;    ChemSep;     135-98-8; 134.2182;  664.540;    2.930000;  280.791;  0.279149;      0.00000;      0.00000;      0.00000;  0.00000
 573;                                                              Squalane;    ChemSep;     111-01-3; 422.8133;  863.000;    0.868000;  257.813;  0.915303;      0.00000;      0.00000;      0.00000;  0.00000
 574;                                                          Stearic acid;    ChemSep;      57-11-4; 284.4770;  803.000;    1.330000;  249.541;  1.039360;      0.00000;      0.00000;      0.00000;  0.00000
 575;                                                               Styrene;    ChemSep;     100-42-5; 104.1490;  636.000;    3.840000;  295.878;  0.297097;      0.00000;      0.00000;      0.00000;  0.00000
 576;                                                             Sulfolane;    ChemSep;     126-33-0; 120.1701;  855.000;    7.290000;  357.118;  0.523400;      0.00000;      0.00000;      0.00000;  0.00000
 579;                                                       Sulfur trioxide;    ChemSep;    7446-11-9;  80.0632;  490.850;    8.210000;  630.419;  0.423960;      0.00000;      0.00000;      0.00000;  0.00000
 580;                                                     Terephthalic acid;    ChemSep;     100-21-0; 166.1308;  943.065;    4.492234;  392.281;  1.160310;      0.00000;      0.00000;      0.00000;  0.00000
 581;                                             Tert-Butyl methyl sulfide;    ChemSep;    6163-64-0; 104.2138;  585.000;    3.400000;  281.659;  0.107514;      0.00000;      0.00000;      0.00000;  0.00000
 582;                                                Tert-butyl ethyl ether;    ChemSep;     637-92-3; 102.1748;  512.000;    3.149000;  267.473;  0.295672;      0.00000;      0.00000;      0.00000;  0.00000
 583;                                                  Tert-butyl mercaptan;    ChemSep;      75-66-1;  90.1872;  530.000;    4.060000;  293.769;  0.191395;      0.00000;      0.00000;      0.00000;  0.00000
 584;                                                 Tert-butylcyclohexane;    ChemSep;    3178-22-1; 140.2658;  652.000;    2.660000;  275.031;  0.299134;      0.00000;      0.00000;      0.00000;  0.00000
 585;                                                           Tetracosane;    ChemSep;     646-31-1; 338.6538;  804.000;    0.980000;  240.180;  1.071020;      0.00000;      0.00000;      0.00000;  0.00000
 588;                                                          Tetradecanal;    ChemSep;     124-25-4; 212.3715;  721.780;    1.606028;  257.059;  0.777684;      0.00000;      0.00000;      0.00000;  0.00000
 589;                                                           Tetradecane;    ChemSep;     629-59-4; 198.3880;  693.000;    1.570000;  221.911;  0.644000;      0.00000;      0.00000;      0.00000;  0.00000
 590;                                                  Tetraethylene glycol;    ChemSep;     112-60-7; 194.2255;  795.000;    2.590000;  344.372;  0.917442;      0.00000;      0.00000;      0.00000;  0.00000
 591;                                                            Tetraglyme;    ChemSep;     143-24-8; 222.2790;  705.000;    1.940000;  329.791;  0.965200;      0.00000;      0.00000;      0.00000;  0.00000
 592;                                                             Thiophene;    ChemSep;     110-02-1;  84.1396;  580.000;    5.660000;  384.199;  0.186000;      0.00000;      0.00000;      0.00000;  0.00000
 593;                                                            Thiophenol;    ChemSep;     108-98-5; 110.1770;  689.000;    4.740000;  349.768;  0.262789;      0.00000;      0.00000;      0.00000;  0.00000
 595;                                         Trans-1,2-dimethylcyclohexane;    ChemSep;    6876-23-9; 112.2126;  596.150;    2.938430;  243.940;  0.241600;      0.00000;      0.00000;      0.00000;  0.00000
 596;                                        Trans-1,2-dimethylcyclopentane;    ChemSep;     822-50-4;  98.1861;  553.150;    3.445050;  272.739;  0.269200;      0.00000;      0.00000;      0.00000;  0.00000
 597;                                         Trans-1,3-dimethylcyclohexane;    ChemSep;    2207-03-6; 112.2126;  598.150;    2.938430;  243.940;  0.235600;      0.00000;      0.00000;      0.00000;  0.00000
 599;                                                        Trans-2-hexene;    ChemSep;    4050-45-7;  84.1595;  509.800;    3.168000;  243.940;  0.288635;      0.00000;      0.00000;      0.00000;  0.00000
 600;                                                       Trans-2-pentene;    ChemSep;     646-04-8;  70.1329;  474.200;    3.660000;  239.361;  0.248372;      0.00000;      0.00000;      0.00000;  0.00000
 601;                                            Trans-decahydronaphthalene;    ChemSep;     493-02-7; 138.2499;  687.050;    2.837100;  288.021;  0.253611;      0.00000;      0.00000;      0.00000;  0.00000
 602;                                                           Triacontane;       USER;     638-68-6; 422.8200;  846.500;    0.663000;  246.399;  0.949700;      0.00000;      0.00000;      0.00000;  0.00000
 603;                                                             Tricaprin;    ChemSep;     621-71-6; 554.8418;  876.600;    0.454600;  196.752;  1.397390;      0.00000;      0.00000;      0.00000;  0.00000
 604;                                                           Tricaprylin;    ChemSep;     538-23-8; 470.6823;  850.700;    0.593200;  212.978;  1.217430;      0.00000;      0.00000;      0.00000;  0.00000
 605;                                                 Trichloroacetaldehyde;    ChemSep;      75-87-6; 147.3877;  565.000;    4.410000;  511.763;  0.332334;      0.00000;      0.00000;      0.00000;  0.00000
 606;                                                     Trichloroethylene;    ChemSep;      79-01-6; 131.3883;  571.000;    4.910000;  513.236;  0.216620;      0.00000;      0.00000;      0.00000;  0.00000
 607;                                                             Tricosane;    ChemSep;     638-67-5; 324.6272;  796.000;    1.020000;  240.465;  1.026170;      0.00000;      0.00000;      0.00000;  0.00000
 608;                                                            Tridecanal;    ChemSep;   10486-19-8; 198.3450;  700.000;    1.740000;  268.760;  0.716147;      0.00000;      0.00000;      0.00000;  0.00000
 609;                                                             Tridecane;    ChemSep;     629-50-5; 184.3614;  675.000;    1.680000;  224.011;  0.610000;      0.00000;      0.00000;      0.00000;  0.00000
 610;                                                       Triethanolamine;    ChemSep;     102-71-6; 149.1882;  787.000;    3.590000;  316.077;  1.284110;      0.00000;      0.00000;      0.00000;  0.00000
 611;                                                         Triethylamine;    ChemSep;     121-44-8; 101.1900;  535.000;    3.000000;  259.462;  0.316193;      0.00000;      0.00000;      0.00000;  0.00000
 612;                                                    Triethylene glycol;    ChemSep;     112-27-6; 150.1730;  769.500;    3.320000;  338.991;  0.755952;      0.00000;      0.00000;      0.00000;  0.00000
 615;                                                              Triglyme;    ChemSep;     112-49-2; 178.2260;  651.000;    2.310000;  325.230;  0.791532;      0.00000;      0.00000;      0.00000;  0.00000
 616;                                                             Trilaurin;    ChemSep;     538-24-9; 639.0013;  896.600;    0.357900;  183.095;  1.587830;      0.00000;      0.00000;      0.00000;  0.00000
 617;                                                           Trilinolein;    ChemSep;     537-40-6; 879.3844;  934.600;    0.202700;  160.765;  2.084190;      0.00000;      0.00000;      0.00000;  0.00000
 618;                                                        Trimethylamine;    ChemSep;      75-50-3;  59.1103;  433.300;    4.075000;  232.718;  0.206243;      0.00000;      0.00000;      0.00000;  0.00000
 619;                                                           Trimyristin;    ChemSep;     555-45-3; 723.1607;  912.400;    0.288300;  172.181;  1.799630;      0.00000;      0.00000;      0.00000;  0.00000
 620;                                                           Tripalmitin;    ChemSep;     555-44-2; 807.3202;  925.300;    0.236800;  163.095;  1.974390;      0.00000;      0.00000;      0.00000;  0.00000
 621;                                                   Tripropylene glycol;       USER;   45096-22-8; 192.2500;  797.930;    2.746900;  322.567;  0.689900;      0.00000;      0.00000;      0.00000;  0.00000
 622;                                                            Tristearin;    ChemSep;     555-43-1; 891.4797;  936.000;    0.197700;  156.126;  2.089400;      0.00000;      0.00000;      0.00000;  0.00000
 623;                                                             Undecanal;    ChemSep;     112-44-7; 170.2920;  672.000;    2.000000;  269.449;  0.620490;      0.00000;      0.00000;      0.00000;  0.00000
 625;                                                         Vinyl acetate;    ChemSep;     108-05-4;  86.0892;  501.450;    4.150000;  323.644;  0.529352;      0.00000;      0.00000;      0.00000;  0.00000
 627;                                                        Vinylacetylene;    ChemSep;     689-97-4;  52.0746;  454.000;    4.860000;  254.022;  0.106852;      0.00000;      0.00000;      0.00000;  0.00000
 628;                                                             Vitamin E;       USER;      59-02-9; 430.7100; 1257.430;    0.882100;  293.399;  0.863800;      0.00000;      0.00000;      0.00000;  0.00000
 631;                                                               Xylitol;       User;      87-99-0; 152.1500;  947.800;    6.785200;  390.128;  2.710000;      0.00000;      0.00000;      0.00000;  0.00000
 632;                                                                Xylose;       User;      58-86-6; 150.1300;  900.870;    6.588379;  384.949;  2.530000;      0.00000;      0.00000;      0.00000;  0.00000
